base_hh_id,settlement,state_name,district_name,tehsil_name,village_name,children_home,children_school,relationship,rationcard_1,rationcard_2,rationcard_3,rationcard_4,rationcard_99,rationcard_66,mother_edu,mother_edu_os,father_edu,father_edu_os,guardian_edu,guardian_edu_os,have_electricity,electricity_hours,electricity_devices_1,electricity_devices_2,electricity_devices_3,electricity_devices_4,electricity_devices_5,electricity_devices_6,electricity_devices_7,electricity_devices_8,electricity_devices_9,electricity_devices_66,electricity_devices_88,electricity_devices_os,smartphonebrand_1,smartphonebrand_2,smartphonebrand_3,smartphonebrand_4,smartphonebrand_5,smartphonebrand_6,smartphonebrand_7,smartphonebrand_8,smartphonebrand_9,smartphonebrand_10,smartphonebrand_11,smartphonebrand_12,smartphonebrand_13,smartphonebrand_88,smartphonebrand_99,smartphonebrand_os,smartphduration_1,smartphduration_2,smartphduration_3,smartphduration_4,smartphduration_5,smartphduration_6,smartphduration_7,featurephduration_1,featurephduration_2,featurephduration_3,featurephduration_4,featurephduration_5,featurephduration_6,featurephduration_7,prevent_smartphone_1,prevent_smartphone_2,prevent_smartphone_3,prevent_smartphone_4,prevent_smartphone_5,prevent_smartphone_6,prevent_smartphone_7,prevent_smartphone_8,prevent_smartphone_9,prevent_smartphone_88,prevent_smartphone_os,knowedutech,buysmartphone,advocateonlinelearning,parent_abletouse_1,parent_abletouse_2,parent_abletouse_3,parent_abletouse_66,e1,e2,base_weight
Gujarat116,Rural,Gujarat,Gir Somnath,Talala,Ankolvadi,1,1,Father,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,No,,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,Yes,No,,100000,.48669758
Gujarat613,Rural,Gujarat,Gir Somnath,Talala,Ankolvadi,4,2,Mother,No,Yes,No,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,.48669758
Gujarat744,Rural,Gujarat,Gir Somnath,Talala,Ankolvadi,1,1,Legal Guardian,No,Yes,No,No,No,No,,,,,6th to 8th grade,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,,90000,.48669758
Gujarat936,Rural,Gujarat,Gir Somnath,Talala,Ankolvadi,2,2,Mother,No,Yes,No,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,90000,.48669758
Gujarat549,Rural,Gujarat,Gir Somnath,Talala,Ankolvadi,4,3,Mother,No,Yes,No,No,No,No,9th to 12th grade,,9th to 12th grade,,,,No,,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,Yes,,70000,.48669758
Gujarat152,Rural,Gujarat,Gir Somnath,Talala,Bamanasa,3,2,Father,No,No,Yes,No,No,No,Cannot read and write,,9th to 12th grade,,,,Yes,24,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,"I haven't used, so can't comment on this",No,No,No,Yes,,40000,.12809764
Gujarat815,Rural,Gujarat,Gir Somnath,Talala,Bamanasa,4,2,Father,No,Yes,No,No,No,No,6th to 8th grade,,"post-graduation (MA, M.Com, M.Sc. etc.)",,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,70000,.12809764
Gujarat18,Rural,Gujarat,Gir Somnath,Talala,Bamanasa,3,3,Father,No,Yes,No,No,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,50000,.12809764
Gujarat805,Rural,Gujarat,Gir Somnath,Talala,Bamanasa,2,1,Father,No,Yes,No,No,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,No,60000,.12809764
Gujarat647,Rural,Gujarat,Gir Somnath,Talala,Bamanasa,2,1,Father,No,Yes,No,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,"I haven't used, so can't comment on this",No,No,No,Yes,No,45000,.12809764
Gujarat203,Rural,Gujarat,Gir Somnath,Talala,Bamanasa,4,1,Mother,No,Yes,No,No,No,No,1st to 5th grade,,no more alive,,,,Yes,24,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,"I haven't used, so can't comment on this",No,No,No,Yes,,40000,.12809764
Gujarat655,Rural,Gujarat,Gir Somnath,Talala,Rampara,2,2,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,.1119478
Gujarat206,Rural,Gujarat,Gir Somnath,Talala,Rampara,2,1,Father,No,No,Yes,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,125000,.1119478
Gujarat108,Rural,Gujarat,Gir Somnath,Talala,Rampara,6,2,Father,No,No,Yes,No,No,No,"Did not attend school, but can read and write",,"Did not attend school, but can read and write",,,,Yes,24,No,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,160000,.1119478
Gujarat534,Rural,Gujarat,Gir Somnath,Talala,Rampara,2,1,Mother,No,Yes,No,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,200000,.1119478
Gujarat308,Rural,Gujarat,Gir Somnath,Talala,Rampara,1,1,Father,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,250000,.1119478
Gujarat668,Rural,Gujarat,Gir Somnath,Talala,Rampara,2,1,Father,No,No,Yes,No,No,No,9th to 12th grade,,"Did not attend school, but can read and write",,,,Yes,24,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,300000,.1119478
Gujarat743,Rural,Gujarat,Gir Somnath,Una,Bandharda,2,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,220000,.15631543
Gujarat891,Rural,Gujarat,Gir Somnath,Una,Bandharda,1,1,Father,No,Yes,No,No,No,No,Cannot read and write,,1st to 5th grade,,,,Yes,24,No,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,120000,.15631543
Gujarat513,Rural,Gujarat,Gir Somnath,Una,Bandharda,3,1,Mother,No,Yes,No,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,.15631543
Gujarat129,Rural,Gujarat,Gir Somnath,Una,Bandharda,3,3,Mother,No,Yes,No,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,150000,.15631543
Gujarat265,Rural,Gujarat,Gir Somnath,Una,Bandharda,2,1,Father,No,No,Yes,No,No,No,1st to 5th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,180000,.15631543
Gujarat675,Rural,Gujarat,Gir Somnath,Una,Bandharda,1,1,Father,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,200000,.15631543
Gujarat341,Rural,Gujarat,Gir Somnath,Una,Khan,4,2,Father,No,Yes,No,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,Yes,,75000,.20671916
Gujarat200,Rural,Gujarat,Gir Somnath,Una,Khan,3,2,Father,No,No,Yes,No,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,No,Yes,Yes,No,No,No,75000,.20671916
Gujarat390,Rural,Gujarat,Gir Somnath,Una,Khan,2,2,Father,No,No,Yes,No,No,No,Cannot read and write,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,No,No,No,No,Yes,,65000,.20671916
Gujarat202,Rural,Gujarat,Gir Somnath,Una,Khan,1,1,Father,No,No,Yes,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,No,No,No,No,No,No,Yes,,65000,.20671916
Gujarat629,Rural,Gujarat,Gir Somnath,Una,Khan,2,2,Mother,No,Yes,No,No,No,No,Cannot read and write,,1st to 5th grade,,,,Yes,24,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,Yes,,50000,.20671916
Gujarat622,Rural,Gujarat,Gir Somnath,Una,Khan,3,3,Mother,No,Yes,No,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,Yes,,60000,.20671916
Gujarat839,Rural,Gujarat,Gir Somnath,Una,Vansoj,1,1,Father,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,70000,.48553488
Gujarat826,Rural,Gujarat,Gir Somnath,Una,Vansoj,2,2,Father,No,No,Yes,No,No,No,"graduation (BA, B.com, B.Sc. etc.)",,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,80000,.48553488
Gujarat771,Rural,Gujarat,Gir Somnath,Una,Vansoj,2,2,Father,No,No,Yes,No,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,60000,.48553488
Gujarat847,Rural,Gujarat,Gir Somnath,Una,Vansoj,2,1,Father,No,No,Yes,No,No,No,"graduation (BA, B.com, B.Sc. etc.)",,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,35000,.48553488
Gujarat559,Rural,Gujarat,Gir Somnath,Una,Vansoj,2,2,Father,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,70000,.48553488
Gujarat232,Rural,Gujarat,Gir Somnath,Una,Vansoj,3,3,Father,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,70000,.48553488
Gujarat603,Rural,Gujarat,Gir Somnath,Una,Varsingpur,2,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,80000,.33304757
Gujarat30,Rural,Gujarat,Gir Somnath,Una,Varsingpur,5,3,Mother,No,No,Yes,No,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,100000,.33304757
Gujarat996,Rural,Gujarat,Gir Somnath,Una,Varsingpur,4,2,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,.33304757
Gujarat522,Rural,Gujarat,Gir Somnath,Una,Varsingpur,3,2,Father,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,150000,.33304757
Gujarat864,Rural,Gujarat,Gir Somnath,Una,Varsingpur,2,2,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,.33304757
Gujarat809,Rural,Gujarat,Gir Somnath,Una,Varsingpur,2,2,Father,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,180000,.33304757
Gujarat961,Urban,Gujarat,Kachchh,Anjar,Anjar,2,2,Father,No,No,Yes,No,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,210000,.90355402
Gujarat353,Urban,Gujarat,Kachchh,Anjar,Anjar,4,2,Mother,No,No,Yes,No,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,150000,.90355402
Gujarat372,Urban,Gujarat,Kachchh,Anjar,Anjar,9,2,Mother,No,Yes,No,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,100000,.90355402
Gujarat297,Urban,Gujarat,Kachchh,Anjar,Anjar,2,1,Mother,No,Yes,No,No,No,No,Cannot read and write,,Cannot read and write,,,,Yes,24,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,,Yes,No,Yes,No,No,No,Yes,,70000,.90355402
Gujarat642,Urban,Gujarat,Kachchh,Anjar,Anjar,3,3,Mother,No,Yes,No,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,24,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,,Yes,Yes,Yes,No,No,No,Yes,,80000,.90355402
Gujarat491,Urban,Gujarat,Kachchh,Anjar,Anjar,3,1,Mother,No,Yes,No,No,No,No,9th to 12th grade,,Cannot read and write,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,180000,.90355402
Gujarat11,Rural,Gujarat,Kachchh,Bhuj,Anandsar,3,2,Father,No,Yes,No,No,No,No,"Did not attend school, but can read and write",,6th to 8th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,70000,.60291106
Gujarat553,Rural,Gujarat,Kachchh,Bhuj,Anandsar,2,1,Father,No,Yes,No,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,90000,.60291106
Gujarat625,Rural,Gujarat,Kachchh,Bhuj,Anandsar,2,1,Mother,No,Yes,No,No,No,No,Cannot read and write,,6th to 8th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,90000,.60291106
Gujarat975,Rural,Gujarat,Kachchh,Bhuj,Anandsar,2,1,Mother,No,Yes,No,No,No,No,"Did not attend school, but can read and write",,9th to 12th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,70000,.60291106
Gujarat937,Rural,Gujarat,Kachchh,Bhuj,Anandsar,3,2,Mother,No,Yes,No,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,110000,.60291106
Gujarat375,Rural,Gujarat,Kachchh,Bhuj,Anandsar,4,2,Mother,No,Yes,No,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,80000,.60291106
Gujarat579,Urban,Gujarat,Kachchh,Bhuj,Bhuj (Haripar) (Og),2,2,Father,No,Yes,No,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,200000,.11967097
Gujarat830,Urban,Gujarat,Kachchh,Bhuj,Bhuj (Haripar) (Og),3,2,Father,No,Yes,No,No,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,240000,.11967097
Gujarat757,Urban,Gujarat,Kachchh,Bhuj,Bhuj (Haripar) (Og),2,1,Father,No,Yes,No,No,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,180000,.11967097
Gujarat837,Urban,Gujarat,Kachchh,Bhuj,Bhuj (Haripar) (Og),3,3,Father,No,Yes,No,No,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,230000,.11967097
Gujarat814,Urban,Gujarat,Kachchh,Bhuj,Bhuj (Haripar) (Og),2,1,Mother,No,Yes,No,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,260000,.11967097
Gujarat54,Urban,Gujarat,Kachchh,Bhuj,Bhuj (Haripar) (Og),2,2,Mother,No,Yes,No,No,No,No,6th to 8th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,No,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,150000,.11967097
Gujarat823,Urban,Gujarat,Kachchh,Bhuj,Bhuj,3,2,Mother,No,No,Yes,No,No,No,1st to 5th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,130000,3.0730205
Gujarat160,Urban,Gujarat,Kachchh,Bhuj,Bhuj,2,2,Mother,No,No,Yes,No,No,No,1st to 5th grade,,Cannot read and write,,,,Yes,24,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,,Yes,No,Yes,No,No,No,Yes,Yes,48000,3.0730205
